Year,LocationAbbr,LocationDesc,DataSource,Category,Indicator,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Number,WeightedNumber,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,CategoryID,IndicatorID,Geolocation,LocationID,ResponseID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2
2017,HHS10,HHS Region 10,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,10.6,10.6,,,10.1,11.1,3719,1214267,Overall,Overall,,,DISEST,STATTYPE,,89,Q6MOB,AGEADJPREV,CAT1,BO1,,
2017,CO,Colorado,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,2.4,2.4,,,2.1,2.8,251,102213,Overall,Overall,,,DISEST,STATTYPE,"(38.843840757000464, -106.13361092099967)",08,Q6SEL,AGEADJPREV,CAT1,BO1,,
2017,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,7.8,7.8,,,6.9,8.8,388,252902,Overall,Overall,,,DISEST,STATTYPE,"(44.56744942400047, -120.15503132599969)",41,Q6IND,AGEADJPREV,CAT1,BO1,,
2017,LA,Louisiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,67.7,67.7,,,65.9,69.4,2951,2251653,Overall,Overall,,,DISEST,STATTYPE,"(31.31266064400046, -92.44568007099969)",22,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2017,MD,Maryland,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,5.6,5.6,,,5.0,6.3,884,261979,Overall,Overall,,,DISEST,STATTYPE,"(39.29058096400047, -76.60926011099963)",24,Q6IND,AGEADJPREV,CAT1,BO1,,
2017,CO,Colorado,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,9.3,9.3,,,8.5,10.1,683,368199,Overall,Overall,,,DISEST,STATTYPE,"(38.843840757000464, -106.13361092099967)",08,Q6COG,AGEADJPREV,CAT1,BO1,,
2017,AZ,Arizona,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,6.8,6.8,,,6.2,7.4,1060,359588,Overall,Overall,,,DISEST,STATTYPE,"(34.865970280000454, -111.76381127699972)",04,Q6IND,AGEADJPREV,CAT1,BO1,,
2017,PR,Puerto Rico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,61.9,61.9,,,60.1,63.7,2484,1614949,Overall,Overall,,,DISEST,STATTYPE,,72,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2017,OH,Ohio,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,7.3,7.3,,,6.6,8.1,1041,665418,Overall,Overall,,,DISEST,STATTYPE,"(40.06021014100048, -82.40426005599966)",39,Q6IND,AGEADJPREV,CAT1,BO1,,
2017,NY,New York,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,77.8,77.8,,,76.7,78.8,8591,11234688,Overall,Overall,,,DISEST,STATTYPE,"(42.82700103200045, -75.54397042699964)",36,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2017,NJ,New Jersey,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.0,5.0,,,4.4,5.7,875,382566,Overall,Overall,,,DISEST,STATTYPE,"(40.13057004800049, -74.27369128799967)",34,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2017,VA,Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,76.4,76.4,,,75.2,77.6,6653,4836871,Overall,Overall,,,DISEST,STATTYPE,"(37.54268067400045, -78.45789046299967)",51,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2017,HHS2,HHS Region 2,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,3.9,3.9,,,3.6,4.3,1421,1035729,Overall,Overall,,,DISEST,STATTYPE,,81,Q6SEL,AGEADJPREV,CAT1,BO1,,
2016,GU,Guam,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,24.1,24.1,,,21.3,27.3,365,23380,Overall,Overall,,,DISEST,STATTYPE,,66,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2016,IL,Illinois,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,11.2,11.2,,,10.2,12.3,692,1169447,Overall,Overall,,,DISEST,STATTYPE,"(40.48501028300046, -88.99771017799969)",17,Q6MOB,AGEADJPREV,CAT1,BO1,,
2016,GA,Georgia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,7.3,7.3,,,6.4,8.3,455,565426,Overall,Overall,,,DISEST,STATTYPE,"(32.83968109300048, -83.62758034599966)",13,Q6IND,AGEADJPREV,CAT1,BO1,,
2016,HHS9,HHS Region 9,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,4.2,4.2,,,3.9,4.6,1775,1642255,Overall,Overall,,,DISEST,STATTYPE,,88,Q6VIS,AGEADJPREV,CAT1,BO1,,
2016,HHS5,HHS Region 5,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,6.0,6.0,,,5.7,6.3,4161,2467994,Overall,Overall,,,DISEST,STATTYPE,,84,Q6IND,AGEADJPREV,CAT1,BO1,,
2016,RI,Rhode Island,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,2.5,2.5,,,2.0,3.2,178,22947,Overall,Overall,,,DISEST,STATTYPE,"(41.70828019300046, -71.52247031399963)",44,Q6SEL,AGEADJPREV,CAT1,BO1,,
2016,SC,South Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,27.9,27.9,,,26.7,29.1,3799,1118059,Overall,Overall,,,DISEST,STATTYPE,"(33.998821303000454, -81.04537120699968)",45,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2016,CA,California,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,4.5,4.5,,,4.0,5.0,604,1335697,Overall,Overall,,,DISEST,STATTYPE,"(37.63864012300047, -120.99999953799971)",06,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2016,SD,South Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.7,6.7,,,5.8,7.8,558,49298,Overall,Overall,,,DISEST,STATTYPE,"(44.353130053000484, -100.3735306369997)",46,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2016,MA,Massachusetts,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,5.9,5.9,,,5.2,6.7,568,316508,Overall,Overall,,,DISEST,STATTYPE,"(42.27687047000046, -72.08269067499964)",25,Q6IND,AGEADJPREV,CAT1,BO1,,
2016,UT,Utah,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,8.7,8.7,,,8.1,9.3,1281,170314,Overall,Overall,,,DISEST,STATTYPE,"(39.360700171000474, -111.58713063499971)",49,Q6MOB,AGEADJPREV,CAT1,BO1,,
2016,HI,Hawaii,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,2.5,2.5,,,2.0,3.1,228,28250,Overall,Overall,,,DISEST,STATTYPE,"(21.304850435000446, -157.85774940299973)",15,Q6SEL,AGEADJPREV,CAT1,BO1,,
2016,US,"United States, DC & Territories",BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,12.6,12.6,,,12.4,12.7,81946,33461577,Overall,Overall,,,DISEST,STATTYPE,,59,Q6MOB,AGEADJPREV,CAT1,BO1,,
2016,IN,Indiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,6.4,6.4,,,5.8,7.1,864,327997,Overall,Overall,,,DISEST,STATTYPE,"(39.766910452000445, -86.14996019399968)",18,Q6IND,AGEADJPREV,CAT1,BO1,,
2016,GA,Georgia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,12.2,12.2,,,10.9,13.5,586,923776,Overall,Overall,,,DISEST,STATTYPE,"(32.83968109300048, -83.62758034599966)",13,Q6COG,AGEADJPREV,CAT1,BO1,,
2016,HHS5,HHS Region 5,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,12.0,12.0,,,11.7,12.4,9887,5204979,Overall,Overall,,,DISEST,STATTYPE,,84,Q6MOB,AGEADJPREV,CAT1,BO1,,
2016,SD,South Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,9.3,9.3,,,8.3,10.4,870,67922,Overall,Overall,,,DISEST,STATTYPE,"(44.353130053000484, -100.3735306369997)",46,Q6MOB,AGEADJPREV,CAT1,BO1,,
2016,IL,Illinois,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,80.0,80.0,,,78.6,81.3,3481,7557255,Overall,Overall,,,DISEST,STATTYPE,"(40.48501028300046, -88.99771017799969)",17,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2016,PA,Pennsylvania,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,23.2,23.2,,,21.9,24.6,1673,2450613,Overall,Overall,,,DISEST,STATTYPE,"(40.79373015200048, -77.86070029399963)",42,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2016,MD,Maryland,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,5.5,5.5,,,5.0,6.1,1209,257789,Overall,Overall,,,DISEST,STATTYPE,"(39.29058096400047, -76.60926011099963)",24,Q6IND,AGEADJPREV,CAT1,BO1,,
2016,KS,Kansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,8.4,8.4,,,7.7,9.1,960,176297,Overall,Overall,,,DISEST,STATTYPE,"(38.34774030000045, -98.20078122699965)",20,Q6COG,AGEADJPREV,CAT1,BO1,,
2016,AK,Alaska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,3.2,3.2,,,2.5,4.2,116,17526,Overall,Overall,,,DISEST,STATTYPE,"(64.84507995700051, -147.72205903599973)",02,Q6VIS,AGEADJPREV,CAT1,BO1,,
2016,GA,Georgia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.0,5.0,,,4.4,5.7,403,398499,Overall,Overall,,,DISEST,STATTYPE,"(32.83968109300048, -83.62758034599966)",13,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2016,WA,Washington,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,10.6,10.6,,,10.1,11.3,2098,634717,Overall,Overall,,,DISEST,STATTYPE,"(47.52227862900048, -120.47001078999972)",53,Q6MOB,AGEADJPREV,CAT1,BO1,,
2016,TX,Texas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,24.5,24.5,,,23.0,26.0,3590,4928536,Overall,Overall,,,DISEST,STATTYPE,"(31.827240407000488, -99.42677020599967)",48,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2016,OH,Ohio,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,6.3,6.3,,,5.6,7.1,918,574170,Overall,Overall,,,DISEST,STATTYPE,"(40.06021014100048, -82.40426005599966)",39,Q6IND,AGEADJPREV,CAT1,BO1,,
2016,US,"United States, DC & Territories",BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,24.6,24.6,,,24.4,24.9,139475,62588135,Overall,Overall,,,DISEST,STATTYPE,,59,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2016,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,9.0,9.0,,,8.2,9.8,725,54785,Overall,Overall,,,DISEST,STATTYPE,"(47.47531977900047, -100.11842104899966)",38,Q6MOB,AGEADJPREV,CAT1,BO1,,
2016,OH,Ohio,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,3.2,3.2,,,2.7,3.8,505,304451,Overall,Overall,,,DISEST,STATTYPE,"(40.06021014100048, -82.40426005599966)",39,Q6SEL,AGEADJPREV,CAT1,BO1,,
2016,MN,Minnesota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,21.7,21.7,,,21.0,22.6,4055,933297,Overall,Overall,,,DISEST,STATTYPE,"(46.35564873600049, -94.79420050299967)",27,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2016,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,4.8,4.8,,,4.0,5.6,274,27669,Overall,Overall,,,DISEST,STATTYPE,"(47.47531977900047, -100.11842104899966)",38,Q6IND,AGEADJPREV,CAT1,BO1,,
2016,HHS3,HHS Region 3,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,3.7,3.7,,,3.4,4.0,2371,930798,Overall,Overall,,,DISEST,STATTYPE,,82,Q6VIS,AGEADJPREV,CAT1,BO1,,
2016,SC,South Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,12.7,12.7,,,11.7,13.7,1393,486052,Overall,Overall,,,DISEST,STATTYPE,"(33.998821303000454, -81.04537120699968)",45,Q6COG,AGEADJPREV,CAT1,BO1,,
2016,MS,Mississippi,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,19.3,19.3,,,18.1,20.6,1312,463134,Overall,Overall,,,DISEST,STATTYPE,"(32.745510099000455, -89.53803082499968)",28,Q6MOB,AGEADJPREV,CAT1,BO1,,
2016,ID,Idaho,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,5.8,5.8,,,5.0,6.8,360,71510,Overall,Overall,,,DISEST,STATTYPE,"(43.682630005000476, -114.3637300419997)",16,Q6IND,AGEADJPREV,CAT1,BO1,,
2016,IL,Illinois,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,3.4,3.4,,,3.0,4.0,247,367788,Overall,Overall,,,DISEST,STATTYPE,"(40.48501028300046, -88.99771017799969)",17,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2016,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,2.4,2.4,,,1.9,3.0,145,14267,Overall,Overall,,,DISEST,STATTYPE,"(47.47531977900047, -100.11842104899966)",38,Q6VIS,AGEADJPREV,CAT1,BO1,,
2016,AL,Alabama,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.5,6.5,,,5.8,7.2,587,265738,Overall,Overall,,,DISEST,STATTYPE,"(32.84057112200048, -86.63186076199969)",01,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2016,KY,Kentucky,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,4.9,4.9,,,4.3,5.7,575,178297,Overall,Overall,,,DISEST,STATTYPE,"(37.645970271000465, -84.77497104799966)",21,Q6SEL,AGEADJPREV,CAT1,BO1,,
2016,DE,Delaware,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,5.9,5.9,,,4.9,7.2,267,44948,Overall,Overall,,,DISEST,STATTYPE,"(39.008830667000495, -75.57774116799965)",10,Q6IND,AGEADJPREV,CAT1,BO1,,
2016,MN,Minnesota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,3.1,3.1,,,2.8,3.5,557,135481,Overall,Overall,,,DISEST,STATTYPE,"(46.35564873600049, -94.79420050299967)",27,Q6VIS,AGEADJPREV,CAT1,BO1,,
2016,VI,U.S. Virgin Islands,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,10.4,10.4,,,8.6,12.5,177,9078,Overall,Overall,,,DISEST,STATTYPE,,78,Q6MOB,AGEADJPREV,CAT1,BO1,,
2016,NY,New York,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,3.5,3.5,,,3.2,3.9,1893,575134,Overall,Overall,,,DISEST,STATTYPE,"(42.82700103200045, -75.54397042699964)",36,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2016,VI,U.S. Virgin Islands,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,5.5,5.5,,,3.6,8.2,52,4301,Overall,Overall,,,DISEST,STATTYPE,,78,Q6IND,AGEADJPREV,CAT1,BO1,,
2016,DC,District of Columbia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,9.8,9.8,,,8.5,11.2,351,53511,Overall,Overall,,,DISEST,STATTYPE,"(38.89037138500049, -77.03196112699965)",11,Q6COG,AGEADJPREV,CAT1,BO1,,
2016,HHS4,HHS Region 4,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,13.0,13.0,,,12.6,13.4,11578,6396304,Overall,Overall,,,DISEST,STATTYPE,,83,Q6COG,AGEADJPREV,CAT1,BO1,,
2016,HHS3,HHS Region 3,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,11.7,11.7,,,11.2,12.2,8146,3068894,Overall,Overall,,,DISEST,STATTYPE,,82,Q6MOB,AGEADJPREV,CAT1,BO1,,
2016,VT,Vermont,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,2.6,2.6,,,2.2,3.1,224,14942,Overall,Overall,,,DISEST,STATTYPE,"(43.62538123900049, -72.51764079099962)",50,Q6SEL,AGEADJPREV,CAT1,BO1,,
2016,RI,Rhode Island,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,11.1,11.1,,,10.1,12.3,816,101040,Overall,Overall,,,DISEST,STATTYPE,"(41.70828019300046, -71.52247031399963)",44,Q6MOB,AGEADJPREV,CAT1,BO1,,
2016,KS,Kansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,77.5,77.5,,,76.5,78.4,8367,1590676,Overall,Overall,,,DISEST,STATTYPE,"(38.34774030000045, -98.20078122699965)",20,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2016,IL,Illinois,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,7.8,7.8,,,6.8,8.9,347,751868,Overall,Overall,,,DISEST,STATTYPE,"(40.48501028300046, -88.99771017799969)",17,Q6COG,AGEADJPREV,CAT1,BO1,,
2016,RI,Rhode Island,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,23.8,23.8,,,22.0,25.7,1433,201338,Overall,Overall,,,DISEST,STATTYPE,"(41.70828019300046, -71.52247031399963)",44,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2016,HHS9,HHS Region 9,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,9.8,9.8,,,9.2,10.4,3384,3644604,Overall,Overall,,,DISEST,STATTYPE,,88,Q6COG,AGEADJPREV,CAT1,BO1,,
2016,CA,California,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,11.2,11.2,,,10.5,12.0,1425,3358303,Overall,Overall,,,DISEST,STATTYPE,"(37.63864012300047, -120.99999953799971)",06,Q6MOB,AGEADJPREV,CAT1,BO1,,
2016,CT,Connecticut,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,2.7,2.7,,,2.3,3.1,343,81085,Overall,Overall,,,DISEST,STATTYPE,"(41.56266102000046, -72.64984095199964)",09,Q6SEL,AGEADJPREV,CAT1,BO1,,
2016,AL,Alabama,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,68.2,68.2,,,66.7,69.7,4236,2421930,Overall,Overall,,,DISEST,STATTYPE,"(32.84057112200048, -86.63186076199969)",01,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2016,VA,Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,3.8,3.8,,,3.3,4.4,396,254915,Overall,Overall,,,DISEST,STATTYPE,"(37.54268067400045, -78.45789046299967)",51,Q6VIS,AGEADJPREV,CAT1,BO1,,
2016,PR,Puerto Rico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,8.0,8.0,,,7.1,9.1,557,239770,Overall,Overall,,,DISEST,STATTYPE,,72,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2016,MA,Massachusetts,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,10.2,10.2,,,9.3,11.0,1208,583055,Overall,Overall,,,DISEST,STATTYPE,"(42.27687047000046, -72.08269067499964)",25,Q6MOB,AGEADJPREV,CAT1,BO1,,
2016,PA,Pennsylvania,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,6.0,6.0,,,5.3,6.9,410,624951,Overall,Overall,,,DISEST,STATTYPE,"(40.79373015200048, -77.86070029399963)",42,Q6IND,AGEADJPREV,CAT1,BO1,,
2016,MT,Montana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,5.9,5.9,,,5.1,6.8,424,51112,Overall,Overall,,,DISEST,STATTYPE,"(47.06652897200047, -109.42442064499971)",30,Q6IND,AGEADJPREV,CAT1,BO1,,
2016,HHS4,HHS Region 4,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.9,5.9,,,5.7,6.2,8210,3302960,Overall,Overall,,,DISEST,STATTYPE,,83,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2016,SD,South Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,3.2,3.2,,,2.4,4.2,224,22550,Overall,Overall,,,DISEST,STATTYPE,"(44.353130053000484, -100.3735306369997)",46,Q6VIS,AGEADJPREV,CAT1,BO1,,
2016,MI,Michigan,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,4.2,4.2,,,3.7,4.7,532,338918,Overall,Overall,,,DISEST,STATTYPE,"(44.6613195430005, -84.71439026999968)",26,Q6SEL,AGEADJPREV,CAT1,BO1,,
2016,NV,Nevada,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,13.1,13.1,,,11.8,14.5,703,312473,Overall,Overall,,,DISEST,STATTYPE,"(39.493240390000494, -117.07184056399967)",32,Q6MOB,AGEADJPREV,CAT1,BO1,,
2016,HHS5,HHS Region 5,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,76.4,76.4,,,75.8,76.9,43158,29382842,Overall,Overall,,,DISEST,STATTYPE,,84,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2016,ME,Maine,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,2.9,2.9,,,2.4,3.5,322,32902,Overall,Overall,,,DISEST,STATTYPE,"(45.254228894000505, -68.98503133599962)",23,Q6VIS,AGEADJPREV,CAT1,BO1,,
2016,UT,Utah,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,9.0,9.0,,,8.3,9.8,949,186594,Overall,Overall,,,DISEST,STATTYPE,"(39.360700171000474, -111.58713063499971)",49,Q6COG,AGEADJPREV,CAT1,BO1,,
2016,AK,Alaska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,7.6,7.6,,,6.2,9.4,210,40903,Overall,Overall,,,DISEST,STATTYPE,"(64.84507995700051, -147.72205903599973)",02,Q6COG,AGEADJPREV,CAT1,BO1,,
2016,NE,Nebraska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,5.1,5.1,,,4.5,5.7,852,74491,Overall,Overall,,,DISEST,STATTYPE,"(41.6410409880005, -99.36572062299967)",31,Q6IND,AGEADJPREV,CAT1,BO1,,
2016,NY,New York,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,21.6,21.6,,,20.7,22.5,8910,3321032,Overall,Overall,,,DISEST,STATTYPE,"(42.82700103200045, -75.54397042699964)",36,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2016,MA,Massachusetts,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,3.1,3.1,,,2.6,3.7,309,168476,Overall,Overall,,,DISEST,STATTYPE,"(42.27687047000046, -72.08269067499964)",25,Q6SEL,AGEADJPREV,CAT1,BO1,,
2016,WI,Wisconsin,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,10.0,10.0,,,9.0,11.1,700,475818,Overall,Overall,,,DISEST,STATTYPE,"(44.39319117400049, -89.81637074199966)",55,Q6MOB,AGEADJPREV,CAT1,BO1,,
2016,UT,Utah,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,79.2,79.2,,,78.2,80.2,8036,1648374,Overall,Overall,,,DISEST,STATTYPE,"(39.360700171000474, -111.58713063499971)",49,Q6DIS2,AGEADJPREV,CAT1,BO1,,
